source_path,code_system,layer,domain,scope,namespace,declared_symbol_count,declared_symbols,symbol_kinds,architectural_roles,optimization_techniques,architecture_system_ids
Assets/Scripts/Views/UI/Core/OwnerSelectionOptionButtonFactory.cs,views,Views,Views,runtime,,2,IOwnerSelectionOptionButtonFactory; OwnerSelectionOptionButtonFactory,class; interface,player-observation,,
Assets/Scripts/Views/UI/Core/P0FeatureSurfacePanel.cs,views,Views,Views,runtime,,3,IP0FeatureSurfacePanelFactory; P0FeatureSurfacePanelFactory; P0FeatureSurfacePanel,class; interface,player-observation,,
Assets/Scripts/Views/UI/Core/PresentationPrimitives.cs,views,Views,Views,runtime,,10,TabId; UITabSurfaceKind; UITabDefinition; UITabCatalog; IFeatureSurfaceTabPresenter; FeatureSurfaceStepper; FeatureSurfaceAction; IFeatureSurfaceView; IFeatureSurfaceTabPresenterRegistry; FeatureSurfaceTabPresenterRegistry,class; enum; interface,player-observation; state-authority-or-registry,dictionary-index,architecture-system:18
Assets/Scripts/Views/UI/Core/ProductionBuildingViewFactory.cs,views,Views,Views,runtime,,1,ProductionBuildingViewFactory,class,player-observation,,
Assets/Scripts/Views/UI/Core/ProductionRoutePanelPresenter.cs,views,Views,Views,runtime,,1,ProductionRoutePanelPresenter,class,player-observation,,
Assets/Scripts/Views/UI/Core/ProductionUiTextLocalizer.cs,views,Views,Views,runtime,,3,ProductionUiTextId; IProductionUiTextQuery; ProductionUiTextLocalizer,class; enum; interface,player-observation; read-projection,,
Assets/Scripts/Views/UI/Core/ResearchTreeDetailScrollView.cs,views,Views,Views,runtime,,1,ResearchTreeDetailScrollView,class,ai-decision; player-observation,,
Assets/Scripts/Views/UI/Core/ResearchTreeInteractions.cs,views,Views,Views,runtime,,5,IResearchTreeInteractionSink; ResearchTreePanSurface; ResearchQueueRowDrag; ResearchConnectorLine; ResearchConnectorGraphic,class; interface; struct,player-observation,,
Assets/Scripts/Views/UI/Core/ResearchTreePauseScope.cs,views,Views,Views,runtime,,1,ResearchTreePauseScope,class,player-observation,,
Assets/Scripts/Views/UI/Core/ResearchTreeViewFactory.cs,views,Views,Views,runtime,,1,ResearchTreeViewFactory,class,player-observation,,
Assets/Scripts/Views/UI/Core/ResearchTreeViewportController.cs,views,Views,Views,runtime,,1,ResearchTreeViewportController,class,player-observation,,
Assets/Scripts/Views/UI/Core/RunResultPanel.cs,views,Views,Views,runtime,,1,RunResultPanel,class,player-observation,,
Assets/Scripts/Views/UI/Core/RunResultPanelFactory.cs,views,Views,Views,runtime,,3,IRunResultPanelFactory; IRunResultThemeQuery; RunResultPanelFactory,class; interface,player-observation; read-projection,,
Assets/Scripts/Views/UI/Core/RunResultPresentationServices.cs,views,Views,Views,runtime,,4,IRunResultPanelService; IRunResultPanelRegistry; RunResultPanelRegistry; RunResultPanelService,class; interface,mutation-boundary-or-orchestration; player-observation; state-authority-or-registry,,
Assets/Scripts/Views/UI/Core/RunResultTextLocalizer.cs,views,Views,Views,runtime,,3,RunResultTextId; IRunResultTextQuery; RunResultTextLocalizer,class; enum; interface,player-observation; read-projection,,
Assets/Scripts/Views/UI/Core/RunVariablePresentationText.cs,views,Views,Views,runtime,,1,RunVariablePresentationText,class,player-observation,,
Assets/Scripts/Views/UI/Core/SceneUiBootstrapReferences.cs,views,Views,Views,runtime,,1,SceneUiBootstrapReferences,class,player-observation,,
Assets/Scripts/Views/UI/Core/StaffManagementSurfacePorts.cs,views,Views,Views,runtime,,2,IStaffManagementSurfaceQuery; IStaffManagementSurfaceCommand,interface,mutation-boundary-or-orchestration; player-observation; read-projection,,
Assets/Scripts/Views/UI/Core/StaffWorkPriorityPanelUiFactory.cs,views,Views,Views,runtime,,2,IStaffWorkPriorityPanelUiFactory; StaffWorkPriorityPanelUiFactory,class; interface,player-observation,,
